Notes:",,,,,,,,,,,,,,,,"Confidential-For Sprouts Use Only
Page 1 / 8",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,First,,,,,Product,,,
Positio,,,UPC,,,Facings,,Brand,,,,,Long Description,,,,,,Size,,,UOM,,,,Date,,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,0081729100512,,,1,,MYCHELLE,,,,,CLEANSER-CLEAR SKIN CRANBERRY,,,,,,4.20,,,FOZ,,,,Jun  5 2016 1,,,,,1.80,,,,
5,,0081729100023,,,1,,MYCHELLE,,,,,CLEANSER-CREAMY PUMPKIN,,,,,,4.20,,,FOZ,,,,Jun  5 2016 1,,,,,1.81,,,,
6,,0081729100522,,,1,,MYCHELLE,,,,,CLEANSING WASH-GENTLE,,,,,,4.20,,,FOZ,,,,Jun  5 2016 1,,,,,1.84,,,,
7,,0081729100042,,,1,,MYCHELLE,,,,,FACE SCRUB-FRUIT ENZYME,,,,,,2.30,,,OZ,,,,Jun  5 2016 1,,,,,1.65,,,,
Positio,,,,UPC,,Facings,,,,Brand,,,,Long Description,,,,,Size,,,,UOM,,,,Date,,,,,Width,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,0081729100535,,,1,,MYCHELLE,,,,,QUICK CLEAN MICELLAR WATER,,,,,,4.00,,,FOZ,,,,,,,,,1.80,,,,
9,,0081729100513,,,1,,MYCHELLE,,,,,MASK-MUD-CLEAR SKIN CRANBERRY,,,,,,1.20,,,FOZ,,,,Jun  5 2016 1,,,,,1.45,,,,
10,,0081729100040,,,1,,MYCHELLE,,,,,PEEL-INCREDIBLE PUMPKIN,,,,,,1.20,,,OZ,,,,Jun  5 2016 1,,,,,1.44,,,,
11,,0081729100045,,,1,,MYCHELLE,,,,,FACE PEEL-FRUIT FIESTA,,,,,,1.20,,,FOZ,,,,Jun  5 2016 1,,,,,1.45,,,,
12,,0081729100130,,,1,,MYCHELLE,,,,,CREAM-DAILY DEFENSE SPF 17,,,,,,1.20,,,FOZ,,,,Jun  5 2016 1,,,,,1.45,,,,
13,,0081729100075,,,1,,MYCHELLE,,,,,SUN SHIELD SPF 28 COCONUT,,,,,,2.30,,,FOZ,,,,Jun  5 2016 1,,,,,1.66,,,,
14,,0081729100076,,,1,,MYCHELLE,,,,,REPLENISHING SOLAR DEFENSE SPF 30,,,,,,2.30,,,FOZ,,,,Jun  5 2016 1,,,,,1.66,,,,
15,,0081729100526,,,1,,MYCHELLE,,,,,SUN SHEILD CLEAR STICK-SPF 50,,,,,,0.50,,,FOZ,,,,Jun  5 2016 1,,,,,1.34,,,,
16,,0081729100541,,,1,,MYCHELLE,,,,,SUN SHIELD LIQUID-SUN PRTCTION-SPF50,,,,,,1.00,,,FOZ,,,,,,,,,1.45,,,,
17,,0081729100536,,,1,,MYCHELLE,,,,,SUN SHIELD LIQUID TINT SPF 50-NUDE,,,,,,1.00,,,FOZ,,,,,,,,,1.50,,,,
18,,0081729100529,,,1,,MYCHELLE,,,,,SUN SHIELD LIQUID TINT SPF 50-TAN,,,,,,1.00,,,FOZ,,,,,,,,,1.50,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 16,   Length: 2' 6.50"",    Height: 0' 8.50"",   Depth: 1' 11.00"",   Product: 2' 6.50""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0089549971430,,,1,,ANCIENT HEALING CLAY,,,,,HEALING CLAY-DEEP FACIAL CLEANSER,,,,,,16.00,,,OZ,,,,,,,,,3.70,,,,
2,,0089549943611,,,1,,ANCIENT HEALING CLAY,,,,,HEALING CLAY-DEEP FACIAL CLEANSER,,,,,,31.00,,,OZ,,,,,,,,,3.70,,,,
3,,0030219030580,,,1,,HUMPHREYS,,,,,TONER-REDNESS-CUCUMBER MELON,,,,,,8.00,,,OZ,,,,Jun  5 2016 1,,,,,2.50,,,,
4,,0030219030680,,,1,,HUMPHREYS,,,,,TONER-OIL CONTROL-CITRUS,,,,,,8.00,,,OZ,,,,Jun  5 2016 1,,,,,2.50,,,,
5,,0030219030780,,,1,,HUMPHREYS,,,,,TONER-SOFTENING-LILAC,,,,,,8.00,,,OZ,,,,Jun  5 2016 1,,,,,2.50,,,,
6,,0030219030480,,,1,,HUMPHREYS,,,,,ASTRINGENT-WITCH HAZEL,,,,,,8.00,,,OZ,,,,Jun  5 2016 1,,,,,2.50,,,,
7,,0030219030416,,,1,,HUMPHREYS,,,,,WITCH HAZEL ASTRINGENT,,,,,,16.00,,,FOZ,,,,Jun  5 2016 1,,,,,3.10,,,,
8,,0030219030816,,,1,,HUMPHREYS,,,,,WITCH HAZEL ASTRINGENT-ORGANIC,,,,,,8.00,,,FOZ,,,,Jun  5 2016 1,,,,,2.50,,,,
9,,0030219030916,,,1,,HUMPHREYS,,,,,WITCH HAZEL ASTRINGENT-ORGANIC,,,,,,16.00,,,FOZ,,,,Jun  5 2016 1,,,,,3.10,,,,
10,,0072817701026,,,1,,NUTRIBIOTIC,,,,,SKIN CLEANSER-ORIGINAL,,,,,,16.00,,,OZ,,,,Jun  5 2016 1,,,,,2.50,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 17,   Length: 2' 6.50"",    Height: 0' 6.50"",   Depth: 1' 11.00"",   Product: 2' 6.41""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0076430210611,,,,,1,NUBIAN HERITAGE,,,,AFRICAN BLACK SOAP FACIAL TONER,,,,,,4.30,,,,FOZ,,,,,,,1.55,,,,,,
2,0076430210620,,,,,1,NUBIAN HERITAGE,,,,FACIAL BAR-AFRICAN BLACK SOAP,,,,,,3.50,,,,OZ,,,,,,,2.25,,,,,,
3,0076430210613,,,,,1,NUBIAN HERITAGE,,,,AFRICAN BLACK SOAP MOISTURIZER,,,,,,2.00,,,,FOZ,,,,,,,2.25,,,,,,
4,0076430210614,,,,,1,NUBIAN HERITAGE,,,,AFRICAN BLACK SOAP SPOT TREATMENT,,,,,,0.50,,,,FOZ,,,,,,,1.30,,,,,,
5,0076430210612,,,,,1,NUBIAN HERITAGE,,,,MUD MASK-AFRICAN BLACK SOAP,,,,,,6.00,,,,FOZ,,,,,,,2.90,,,,,,
6,0004150707027,,,,,1,THAYERS,,,,WITCH HAZEL FACIAL MIST-CUCUMBER,,,,,,8.00,,,,FOZ,,,,,,,2.35,,,,,,
7,0004150707007,,,,,1,THAYERS,,,,WITCH HAZEL TONER-CUCUMBER,,,,,,12.00,,,,FOZ,,,,,,,2.55,,,,,,
8,0004150707026,,,,,1,THAYERS,,,,WITCH HAZEL FACIAL MIST-LAVENDER,,,,,,8.00,,,,FOZ,,,,,,,2.35,,,,,,
9,0004150707006,,,,,1,THAYERS,,,,WITCH HAZEL TONER-LAVENDER,,,,,,12.00,,,,FOZ,,,,,,,2.55,,,,,,
Positio,,,,UPC,,Facings,,,,Brand,,,,Long Description,,,,,Size,,,,UOM,,,,Date,,,,,Width,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,0004150707023,,,1,,THAYERS,,,,,WITCH HAZEL FACIAL MIST-ROSE PETAL,,,,,,8.00,,,FOZ,,,,,,,,,2.35,,,,
11,,0004150707003,,,2,,THAYERS,,,,,WITCH HAZEL-ALCOHOL FREE-ROSE,,,,,,11.50,,,OZ,,,,Jun  5 2016 1,,,,,2.55,,,,
12,,0007697040869,,,1,,HERITAGE STORE,,,,,ROSEWATER FACIAL TONER,,,,,,8.00,,,FOZ,,,,,,,,,2.00,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 18,   Length: 2' 6.50"",    Height: 0' 8.50"",   Depth: 1' 11.00"",   Product: 2' 6.38""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0064595142535,,,1,,LIFEFLO,,,,,ARGAN OIL-PURE,,,,,,4.00,,,OZ,,,,4/6/2011,,,,,1.97,,,,
2,,0064595148081,,,1,,LIFEFLO,,,,,PURE ROSEHIP SEED OIL,,,,,,1.00,,,FOZ,,,,,,,,,1.97,,,,
3,,0084074900055,,,1,,MINERAL FUSION,,,,,BRUSH-ON SUN DEFENSE SPF 30,,,,,,0.14,,,OZ,,,,Jun  5 2016 1,,,,,1.93,,,,
4,,0084074900057,,,1,,MINERAL FUSION,,,,,REVITALIZING EYE TREATMENT,,,,,,1.00,,,OZ,,,,Jun  5 2016 1,,,,,1.42,,,,
5,,0084074900777,,,1,,MINERAL FUSION,,,,,EYE CREAM-SPF 16-BRIGHTENING,,,,,,1.00,,,OZ,,,,Jun  5 2016 1,,,,,1.40,,,,
6,,0084074900056,,,1,,MINERAL FUSION,,,,,AGE-DEFYING TREATMENT SERUM,,,,,,1.00,,,FOZ,,,,Jun  5 2016 1,,,,,1.42,,,,
7,,0084074900708,,,1,,MINERAL FUSION,,,,,PRIMER-HYDRATING,,,,,,1.00,,,FOZ,,,,Jun  5 2016 1,,,,,1.40,,,,
8,,0084074900709,,,1,,MINERAL FUSION,,,,,PRIMER-MATTIFYING,,,,,,1.00,,,FOZ,,,,Jun  5 2016 1,,,,,1.40,,,,
9,,0084074900707,,,1,,MINERAL FUSION,,,,,PRIMER-COLOR CORRECTING,,,,,,1.00,,,FOZ,,,,Jun  5 2016 1,,,,,1.40,,,,
10,,0084074900775,,,1,,MINERAL FUSION,,,,,PRIMER-ILLUMINATING,,,,,,1.00,,,FOZ,,,,Jun  5 2016 1,,,,,1.40,,,,
11,,0084074900424,,,1,,MINERAL FUSION,,,,,ILLUMINATNG MINERAL BEAUTY BALM SPF9,,,,,,2.00,,,FOZ,,,,Jun  5 2016 1,,,,,1.60,,,,
12,,0084074900423,,,1,,MINERAL FUSION,,,,,PERFECTING MINERAL BEAUTY BALM SPF 9,,,,,,2.00,,,FOZ,,,,Jun  5 2016 1,,,,,1.60,,,,
13,,0084074900500,,,1,,MINERAL FUSION,,,,,GRAY ROOT CONCEALER-BLACK,,,,,,0.28,,,OZ,,,,Jun  5 2016 1,,,,,1.80,,,,
14,,0084074900501,,,1,,MINERAL FUSION,,,,,GRAY ROOT CONCEALER-DARK BROWN,,,,,,0.28,,,OZ,,,,Jun  5 2016 1,,,,,1.80,,,,
15,,0084074900502,,,1,,MINERAL FUSION,,,,,GRAY ROOT CONCEALER-MEDIUM BROWN,,,,,,0.28,,,OZ,,,,Jun  5 2016 1,,,,,1.80,,,,
16,,0084074900503,,,1,,MINERAL FUSION,,,,,GRAY ROOT CONCEALER-LIGHT BROWN,,,,,,0.28,,,OZ,,,,Jun  5 2016 1,,,,,1.80,,,,
17,,0084074900036,,,1,,MINERAL FUSION,,,,,EYE MAKEUP REMOVER,,,,,,3.40,,,OZ,,,,Jun  5 2016 1,,,,,1.93,,,,
18,,0084074900221,,,1,,MINERAL FUSION,,,,,NAIL POLISH REMOVER,,,,,,6.00,,,FOZ,,,,Jun  5 2016 1,,,,,1.80,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 19,   Length: 2' 6.50"",    Height: 0' 10.00"",   Depth: 1' 11.00"",   Product: 2' 6.37""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0081563202044,,,1,,MINERAL FUSION,,,,,CLEANSER-CHARCOAL GEL,,,,,,7.00,,,FOZ,,,,,,,,,3.00,,,,
2,,0081563202050,,,1,,MINERAL FUSION,,,,,NIGHTTIME RECOVERY FACE CREAM,,,,,,3.40,,,OZ,,,,,,,,,1.78,,,,
3,,0081563202047,,,1,,MINERAL FUSION,,,,,LINE SMOOTHING TREATMENT,,,,,,1.00,,,OZ,,,,,,,,,1.45,,,,
4,,0084074900778,,,1,,MINERAL FUSION,,,,,CREAMY BRIGHTENING CLEANSER,,,,,,7.00,,,FOZ,,,,Jun  5 2016 1,,,,,3.00,,,,
5,,0084074900048,,,1,,MINERAL FUSION,,,,,ULTIMATE MOISTURE FACIAL CLEANSER,,,,,,7.00,,,FOZ,,,,Jun  5 2016 1,,,,,3.00,,,,
6,,0084074900049,,,1,,MINERAL FUSION,,,,,PURIFYING GEL FACIAL CLEANSER,,,,,,7.00,,,FOZ,,,,Jun  5 2016 1,,,,,3.00,,,,
7,,0084074900058,,,1,,MINERAL FUSION,,,,,SKIN-RENEWING FACIAL SCRUB,,,,,,4.00,,,OZ,,,,Jun  5 2016 1,,,,,2.45,,,,
8,,0084074901043,,,1,,MINERAL FUSION,,,,,MAKEUP REMOVING OIL CLEANSER,,,,,,1.90,,,FOZ,,,,Jun  5 2016 1,,,,,1.55,,,,
9,,0084074900050,,,1,,MINERAL FUSION,,,,,SKIN-SOOTHING FACIAL TONER,,,,,,3.30,,,FOZ,,,,Jun  5 2016 1,,,,,2.00,,,,
Positio,,,,UPC,,Facings,,,,Brand,,,,Long Description,,,,,Size,,,,UOM,,,,Date,,,,,Width,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,0084074900053,,,1,,MINERAL FUSION,,,,,INTENSE HYDRATION FACIAL CREAM,,,,,,3.40,,,OZ,,,,Jun  5 2016 1,,,,,1.80,,,,
11,,0084074900052,,,1,,MINERAL FUSION,,,,,SKIN-BALANCING FACIAL MOISTURIZER,,,,,,3.40,,,OZ,,,,Jun  5 2016 1,,,,,1.80,,,,
12,,0084074900051,,,1,,MINERAL FUSION,,,,,OIL FREE MOISTURIZER SPF 15,,,,,,3.40,,,OZ,,,,Jun  5 2016 1,,,,,1.80,,,,
13,,0084074900780,,,1,,MINERAL FUSION,,,,,MOISTURIZER SPF 15 BRIGHTENING,,,,,,3.40,,,OZ,,,,Jun  5 2016 1,,,,,1.80,,,,
14,,0084074900054,,,1,,MINERAL FUSION,,,,,FACIAL MOISTURIZER SPF 40,,,,,,3.40,,,OZ,,,,Jun  5 2016 1,,,,,1.80,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
