",,,,,,,,,,,"Confidential-For Sprouts Use Only
Page 1 / 7",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf 9:  Height 0' 8.00"", Length 4' 0.00"", Depth 1' 6.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf 8:  Height 0' 4.50"", Length 4' 0.00"", Depth 1' 6.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf 7:  Height 0' 4.50"", Length 4' 0.00"", Depth 1' 6.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf 6:  Height 0' 3.50"", Length 4' 0.00"", Depth 1' 6.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf 5:  Height 0' 3.50"", Length 4' 0.00"", Depth 1' 6.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf 4:  Height 0' 4.50"", Length 4' 0.00"", Depth 1' 6.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf 3:  Height 0' 5.50"", Length 4' 0.00"", Depth 1' 6.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf 2:  Height 0' 5.50"", Length 4' 0.00"", Depth 1' 6.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf 1:  Height 0' 10.50"", Length 4' 0.00"", Depth 1' 6.00",,,,,,,,,,"""",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0066320421273,,,,1,,INDIGO WILD,,,,,,ZUM BAR SOAP-CHARCOAL,,,,3.00,,,OZ,,,,,,,2.65,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 5,   Length: 4' 0.00"",    Height: 0' 3.50"",   Depth: 1' 6.00"",   Product: 3' 11.93""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0071833431210,,,,1,,DESERT ESSENCE,,,,,,CLEANSING BAR-TEA TREE THERAPY,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.80,,,,
2,0071833431207,,,,1,,DESERT ESSENCE,,,,,,SOAP BAR-PEPPERMINT,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.80,,,,
3,0071833431208,,,,1,,DESERT ESSENCE,,,,,,SOAP BAR-LEMONGRASS,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.80,,,,
4,0071833431213,,,,1,,DESERT ESSENCE,,,,,,SOAP BAR-ISLAND MANGO,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.80,,,,
5,0071833431209,,,,1,,DESERT ESSENCE,,,,,,SOAP BAR-CREAMY COCONUT,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.80,,,,
6,0071833431212,,,,1,,DESERT ESSENCE,,,,,,SOAP BAR-EXFOLIATING ITALIAN LEMON,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.80,,,,
7,0071833431211,,,,1,,DESERT ESSENCE,,,,,,SOAP BAR-LAVENDER,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.80,,,,
8,0084132011017,,,,1,,ALAFFIA,,,,,,SOAP-SHEA BUTTER-LAVENDER,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.85,,,,
9,0084132011015,,,,1,,ALAFFIA,,,,,,AFRICAN BLACK SOAP-LEMONGRASS CITRUS,,,,5.00,,,FOZ,,,Jul 17 2016 1,,,,3.85,,,,
10,0084132011018,,,,1,,ALAFFIA,,,,,,SOAP-SHEA BUTTER-SANDALWOOD-YLANG,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.85,,,,
11,0007511501053,,,,1,,BEE & FLOWER,,,,,,SOAP-GINSENG,,,,2.65,,,OZ,,,Jul 17 2016 1,,,,2.20,,,,
12,0007511501050,,,,1,,BEE & FLOWER,,,,,,SOAP-SANDLEWOOD,,,,2.65,,,OZ,,,Jul 17 2016 1,,,,2.20,,,,
13,0007511501052,,,,1,,BEE & FLOWER,,,,,,SOAP-ROSE,,,,2.65,,,OZ,,,Jul 17 2016 1,,,,2.20,,,,
14,0007511501051,,,,1,,BEE & FLOWER,,,,,,SOAP-JASMINE,,,,2.65,,,OZ,,,Jul 17 2016 1,,,,2.20,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,Long Description,,,,Size,,,UOM,,,Date,,,,Width,,
"-----------
Totals:",,,"--------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------
---------------
14",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 6,   Length: 4' 0.00"",    Height: 0' 3.50"",   Depth: 1' 6.00"",   Product: 3' 11.97""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0001878778305,,,,1,,DR BRONNERS,,,,,,SOAP-BAR-ORG-EUCALYPTUS,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.65,,,,
2,0001878778805,,,,1,,DR BRONNERS,,,,,,SOAP-BAR-ORG-ROSE,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.65,,,,
3,0001878778705,,,,1,,DR BRONNERS,,,,,,SOAP-BAR-ORG-CITRUS ORANGE,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.65,,,,
4,0001878778605,,,,2,,DR BRONNERS,,,,,,SOAP-BAR-ORG-TEA TREE CASTILLE,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.65,,,,
5,0001878778105,,,,2,,DR BRONNERS,,,,,,SOAP-BAR-ORG-ALMOND,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.65,,,,
6,0001878778405,,,,2,,DR BRONNERS,,,,,,SOAP-BAR-ORG-LAVENDER,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.65,,,,
7,0001878778505,,,,2,,DR BRONNERS,,,,,,SOAP-BAR-ORG-PEPPERMINT,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.65,,,,
8,0001878778205,,,,2,,DR BRONNERS,,,,,,SOAP-BAR-ORG-UNSCENTED,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.65,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 7,   Length: 4' 0.00"",    Height: 0' 4.50"",   Depth: 1' 6.00"",   Product: 3' 11.88""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0085913900628,,,,1,,SCHMIDTS,,,,,,SOAP-BAR-ROSE + VANILLA,,,,5.00,,,OZ,,,,,,,2.85,,,,
2,0085913900625,,,,1,,SCHMIDTS,,,,,,SOAP-BAR-YLANG-YLANG + CALENDULA,,,,5.00,,,OZ,,,,,,,2.85,,,,
3,0085913900626,,,,1,,SCHMIDTS,,,,,,SOAP-BAR-BERGAMOT + LIME,,,,5.00,,,OZ,,,,,,,2.85,,,,
4,0085913900623,,,,1,,SCHMIDTS,,,,,,SOAP-BAR-LAVENDER + SAGE,,,,5.00,,,OZ,,,,,,,2.85,,,,
5,0085913900627,,,,1,,SCHMIDTS,,,,,,SOAP-BAR-FRAGRANCE FREE,,,,5.00,,,OZ,,,,,,,2.85,,,,
6,0076430211058,,,,1,,NUBIAN HERITAGE,,,,,,INDIAN HEMP & HAITIAN VETIVER SOAP,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.90,,,,
7,0076430211104,,,,1,,NUBIAN HERITAGE,,,,,,COCONUT & PAPAYA SOAP,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.90,,,,
8,0076430211900,,,,1,,NUBIAN HERITAGE,,,,,,HONEY & BLACK SEED SOAP,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.90,,,,
9,0076430210600,,,,1,,NUBIAN HERITAGE,,,,,,AFRICAN BLACK SOAP,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.90,,,,
10,0076430213000,,,,1,,NUBIAN HERITAGE,,,,,,RAW SHEA BUTTER SOAP,,,,5.00,,,OZ,,,Jul 17 2016 1,,,,3.90,,,,
11,0007732645088,,,,1,,TOMS OF MAINE,,,,,,BEAUTY BAR- MORNING MINT,,,,5.00,,,OZ,,,,,,,3.85,,,,
12,0007732645089,,,,1,,TOMS OF MAINE,,,,,,BEAUTY BAR-CREAMY COCONUT,,,,5.00,,,OZ,,,,,,,3.85,,,,
13,0007732645091,,,,1,,TOMS OF MAINE,,,,,,BEAUTY BAR-ORANGE BLOSSOM,,,,5.00,,,OZ,,,,,,,3.85,,,,
14,0007732645092,,,,1,,TOMS OF MAINE,,,,,,BEAUTY BAR- LAVENDER TEA TREE,,,,5.00,,,OZ,,,,,,,3.85,,,,
15,0081228101130,,,,1,,BEDU,,,,,,BAR-CAMEL MILK-SANDALWOOD & SAFFRON,,,,4.00,,,OZ,,,,,,,2.60,,,,
16,0081228101141,,,,1,,BEDU,,,,,,BAR-CAMEL MILK-TURMERIC & HONEY,,,,4.00,,,OZ,,,,,,,2.60,,,,
17,0081228101150,,,,1,,BEDU,,,,,,CAMEL MILK BAR-AFRICAN BLACK SOAP,,,,4.00,,,OZ,,,,,,,2.60,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 8,   Length: 4' 0.00"",    Height: 0' 4.50"",   Depth: 1' 6.00"",   Product: 3' 11.88""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1                       0081228101077                1,,,,,,,,,ONE WITH NATURE,,,,,BAR-SOAP-ACTIVATED CHARCOAL,,,7.00            OZ,,,,,,,,,4.00,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,Long Description,,,,Size,,,UOM,,,Date,,,,Width,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0081228101037,,,,1,,ONE WITH NATURE,,,,,,BAR SOAP-BLACKBERRY PEAR,,,,7.00,,,OZ,,,Jul 17 2016 1,,,,4.00,,,,
3,0089345500000,,,,2,,ONE WITH NATURE,,,,,,BAR SOAP-LAVENDER,,,,7.00,,,OZ,,,Jul 17 2016 1,,,,4.00,,,,
4,0081228101047,,,,1,,ONE WITH NATURE,,,,,,BAR-SOAP-VOLCANIC MUD,,,,7.00,,,OZ,,,,,,,4.00,,,,
5,0081228101031,,,,1,,ONE WITH NATURE,,,,,,BAR SOAP-LILAC,,,,7.00,,,OZ,,,Jul 17 2016 1,,,,4.00,,,,
6,0089345500001,,,,1,,ONE WITH NATURE,,,,,,BAR SOAP-ROSE PETAL,,,,7.00,,,OZ,,,Jul 17 2016 1,,,,4.00,,,,
7,0081228101034,,,,1,,ONE WITH NATURE,,,,,,BAR SOAP-GRAPEFRUIT GUAVA,,,,7.00,,,OZ,,,Jul 17 2016 1,,,,4.00,,,,
8,0089345500012,,,,2,,ONE WITH NATURE,,,,,,BAR SOAP-LEMON SAGE,,,,7.00,,,OZ,,,Jul 17 2016 1,,,,4.00,,,,
9,0081228101049,,,,1,,ONE WITH NATURE,,,,,,BAR-SOAP-SULFUR & CHAMOMILE,,,,7.00,,,OZ,,,,,,,4.00,,,,
10,0081228101040,,,,1,,ONE WITH NATURE,,,,,,BAR SOAP-EUCALYPTUS,,,,7.00,,,OZ,,,Jul 17 2016 1,,,,4.00,,,,
11,0089345500005,,,,1,,ONE WITH NATURE,,,,,,BAR SOAP-PEPPERMINT,,,,7.00,,,OZ,,,Jul 17 2016 1,,,,4.00,,,,
12,0081228101045,,,,1,,ONE WITH NATURE,,,,,,BAR-SOAP-FRENCH GREEN CLAY,,,,7.00,,,OZ,,,,,,,4.00,,,,
13,0089345500033,,,,1,,ONE WITH NATURE,,,,,,BAR SOAP-SHEA BUTTER,,,,7.00,,,OZ,,,Jul 17 2016 1,,,,4.00,,,,
14,0089345500003,,,,1,,ONE WITH NATURE,,,,,,BAR SOAP-VANILLA OATMEAL,,,,7.00,,,OZ,,,Jul 17 2016 1,,,,4.00,,,,
15,0089345500007,,,,1,,ONE WITH NATURE,,,,,,BAR SOAP-DEAD SEA MUD,,,,7.00,,,OZ,,,Jul 17 2016 1,,,,4.00,,,,
16,0089345500008,,,,2,,ONE WITH NATURE,,,,,,BAR SOAP-DEAD SEA SALT,,,,7.00,,,OZ,,,Jul 17 2016 1,,,,4.00,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 9,   Length: 4' 0.00"",    Height: 0' 8.00"",   Depth: 1' 6.00"",   Product: 4' 0.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0064667046580,,,,1,,SPROUTS,,,,,,BAR SOAP-GOAT'S MILK,,,,4.00,,,OZ,,,Sep  4 2016 1,,,,2.25,,,,
2,0064667046583,,,,1,,SPROUTS,,,,,,BAR SOAP-PEPPERMINT,,,,4.00,,,OZ,,,Sep  4 2016 1,,,,2.25,,,,
3,0064667046582,,,,1,,SPROUTS,,,,,,BAR SOAP-LAVENDER,,,,4.00,,,OZ,,,Sep  4 2016 1,,,,2.25,,,,
4,0064667046581,,,,1,,SPROUTS,,,,,,BAR SOAP-SHE BUTTER & ALMOND,,,,4.00,,,OZ,,,Sep  4 2016 1,,,,2.25,,,,
5,0064667046573,,,,1,,SPROUTS,,,,,,BAR SOAP-CEDAR SAGE,,,,7.00,,,OZ,,,Dec 18 2016 1,,,,2.80,,,,
6,0064667046570,,,,1,,SPROUTS,,,,,,BAR SOAP-GREEN TEA GINGER,,,,7.00,,,OZ,,,Dec 18 2016 1,,,,2.80,,,,
7,0064667046572,,,,1,,SPROUTS,,,,,,BAR SOAP-LAVENDER VANILLA,,,,7.00,,,OZ,,,Dec 18 2016 1,,,,2.80,,,,
8,0064667046571,,,,1,,SPROUTS,,,,,,BAR SOAP-ORANGE BLOSSOM,,,,7.00,,,OZ,,,Dec 18 2016 1,,,,2.80,,,,
9,0085688520013,,,,1,,SOUTH OF FRANCE,,,,,,BAR SOAP OVAL-ALMOND GOURMANDE,,,,6.00,,,OZ,,,Jul 17 2016 1,,,,2.90,,,,
10,0085688520018,,,,1,,SOUTH OF FRANCE,,,,,,BAR SOAP OVAL-BLOOMING JASMINE,,,,6.00,,,OZ,,,Jul 17 2016 1,,,,2.90,,,,
11,0085688520014,,,,1,,SOUTH OF FRANCE,,,,,,BAR SOAP OVAL-CLIMBING WILD ROSE,,,,6.00,,,OZ,,,Jul 17 2016 1,,,,2.90,,,,
12,0085688520012,,,,1,,SOUTH OF FRANCE,,,,,,BAR SOAP OVAL-GREEN TEA,,,,6.00,,,OZ,,,Jul 17 2016 1,,,,2.90,,,,
13,0085688520009,,,,1,,SOUTH OF FRANCE,,,,,,BAR SOAP OVAL-LAVENDER FIELDS,,,,6.00,,,OZ,,,Jul 17 2016 1,,,,2.90,,,,
14,0085688520011,,,,1,,SOUTH OF FRANCE,,,,,,BAR SOAP OVAL-LEMON VERBENA,,,,6.00,,,OZ,,,Jul 17 2016 1,,,,2.90,,,,
15,0085688520038,,,,1,,SOUTH OF FRANCE,,,,,,BAR SOAP OVAL-LUSH GARDENIA,,,,6.00,,,OZ,,,Jul 17 2016 1,,,,2.90,,,,
16,0085688520010,,,,1,,SOUTH OF FRANCE,,,,,,BAR SOAP OVAL-ORANGE BLOSSOM HNY,,,,6.00,,,OZ,,,Jul 17 2016 1,,,,2.90,,,,
17,0085688520025,,,,1,,SOUTH OF FRANCE,,,,,,BAR SOAP OVAL-SHEA BUTTER,,,,6.00,,,OZ,,,Jul 17 2016 1,,,,2.90,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,Long Description,,,,Size,,,UOM,,,Date,,,,Width,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
